goal_id,match_id,team_id,player_name,reported_player_name,player_id,minute,stoppage,period,goal_type,assist_player_id,source_type,source_ref,reported_by,reported_at,confidence,verified_by,verified_at
MW_CRFA2_2627_015_G2,MW_CRFA2_2627_015,MW_DWANGWA_M1,,Yassin Salima,CAF_MW_000488,40,,,,,reporter,,MW_REP_001,2026-08-18T11:02:01.372255+00:00,unconfirmed,,
MW_CRFA2_2627_017_G1,MW_CRFA2_2627_017,MW_MSPIRATE_M1,,Wongani Phiri,CAF_MW_000489,,,,,,reporter,,MW_REP_001,2026-08-18T11:02:24.551868+00:00,unconfirmed,,
MW_CRFA2_2627_018_G1,MW_CRFA2_2627_018,MW_SIMBI_M1,,Noah Hunt,CAF_MW_000400,,,,own_goal,,reporter,,MW_REP_001,2026-08-18T11:03:22.516006+00:00,unconfirmed,,
MW_CRFA2_2627_018_G2,MW_CRFA2_2627_018,MW_SIMBI_M1,,Samuel Nyanda,CAF_MW_000490,,,,,,reporter,,MW_REP_001,2026-08-18T11:03:22.576426+00:00,unconfirmed,,
MW_CRFA2_2627_018_G3,MW_CRFA2_2627_018,MW_MTHUN_M1,,Victor Kafuwa,CAF_MW_000491,,,,,,reporter,,MW_REP_001,2026-08-18T11:03:22.635904+00:00,unconfirmed,,
MW_CRFA2_2627_022_G1,MW_CRFA2_2627_022,MW_MPHA_M1,,Shafie Asima,CAF_MW_000492,,,,,,reporter,,MW_REP_001,2026-08-18T11:03:40.65681+00:00,unconfirmed,,
MW_SL_2627_098_G1,MW_SL_2627_098,MW_SS_M1,,Zebron Kalima,CAF_MW_000353,59,,,,CAF_MW_000013,reporter,,MW_REP_001,2026-08-18T19:45:10.57492+00:00,unconfirmed,,
MW_SL_2627_098_G2,MW_SL_2627_098,MW_SS_M1,,Zebron Kalima,CAF_MW_000353,60,,,,CAF_MW_000545,reporter,,MW_REP_001,2026-08-18T19:45:38.370598+00:00,unconfirmed,,
MW_SL_2627_092_G1,MW_SL_2627_092,MW_SS_M1,,Nickson Mwase,CAF_MW_000434,23,,,,,reporter,,MW_REP_001,2026-08-18T20:50:19.054215+00:00,unconfirmed,,
MW_SL_2627_098_G3,MW_SL_2627_098,MW_SS_M1,,Emmanuel Allan,CAF_MW_000547,90+2,,,header,,reporter,,MW_REP_001,2026-08-18T21:10:26.206838+00:00,unconfirmed,,
MW_SL_2627_082_G1,MW_SL_2627_082,MW_SS_M1,,Zebron Kalima,CAF_MW_000353,12,,,,CAF_MW_000013,reporter,,MW_REP_001,2026-08-18T21:34:16.067609+00:00,unconfirmed,,
MW_SL_2627_082_G2,MW_SL_2627_082,MW_LM_M1,,Samson Phiri,CAF_MW_000352,31,,,,CAF_MW_000557,reporter,,MW_REP_001,2026-08-18T21:34:42.624989+00:00,unconfirmed,,
MW_BDU14_2627_001_G1,MW_BDU14_2627_001,MW_HEBW_M1,,Praise Macholowe,CAF_MW_000558,4,,,,,reporter,,MW_REP_001,2026-08-18T22:14:29.047398+00:00,unconfirmed,,
MW_BDU14_2627_001_G2,MW_BDU14_2627_001,MW_HEBW_M1,,Praise Macholowe,CAF_MW_000558,15,,,,,reporter,,MW_REP_001,2026-08-18T22:14:55.237015+00:00,unconfirmed,,
MW_BDU14_2627_001_G3,MW_BDU14_2627_001,MW_HEBW_M1,,Hasan Shaib,CAF_MW_000559,38,,,,,reporter,,MW_REP_001,2026-08-18T22:17:48.236981+00:00,unconfirmed,,
MW_SL_2627_080_G1,MW_SL_2627_080,MW_SS_M1,,Lasuli Jali,CAF_MW_000334,51,,,,,reporter,,MW_REP_001,2026-08-18T22:52:12.844991+00:00,unconfirmed,,
MW_SL_2627_080_G2,MW_SL_2627_080,MW_SS_M1,,Innocent Shema,CAF_MW_000109,53,,,header,CAF_MW_000043,reporter,,MW_REP_001,2026-08-18T22:52:38.384327+00:00,unconfirmed,,
MW_SL_2627_080_G3,MW_SL_2627_080,MW_SS_M1,,Chinsisi Maonga,CAF_MW_000043,59,,,,CAF_MW_000353,reporter,,MW_REP_001,2026-08-18T22:53:21.834204+00:00,unconfirmed,,
MW_SL_2627_080_G4,MW_SL_2627_080,MW_KU_M1,,Lennox Kiwambe,CAF_MW_000138,75,,,penalty,,reporter,,MW_REP_001,2026-08-18T22:54:00.70454+00:00,unconfirmed,,
MW_SL_2627_080_G5,MW_SL_2627_080,MW_SS_M1,,Charles Chipala,CAF_MW_000032,84,,,,CAF_MW_000552,reporter,,MW_REP_001,2026-08-18T22:54:26.428968+00:00,unconfirmed,,
MW_TOP8_2627_008_G1,MW_TOP8_2627_008,MW_KU_M1,,Lennox Kiwambe,CAF_MW_000138,61,,,,,reporter,,MW_REP_001,2026-08-18T23:02:56.04395+00:00,unconfirmed,,
MW_TOP8_2627_008_G2,MW_TOP8_2627_008,MW_KU_M1,,Godfrey Sibale,CAF_MW_000085,68,,,,,reporter,,MW_REP_001,2026-08-18T23:03:13.206282+00:00,unconfirmed,,
MW_TOP8_2627_008_G3,MW_TOP8_2627_008,MW_KU_M1,,Lennox Kiwambe,CAF_MW_000138,83,,,,,reporter,,MW_REP_001,2026-08-18T23:03:32.619327+00:00,unconfirmed,,
MW_TOP8_2627_004_G1,MW_TOP8_2627_004,MW_SS_M1,,Charles Chipala,CAF_MW_000032,12,,,,CAF_MW_000074,reporter,,MW_REP_001,2026-08-18T23:09:10.773211+00:00,unconfirmed,,
MW_TOP8_2627_004_G2,MW_TOP8_2627_004,MW_SS_M1,,Charles Chipala,CAF_MW_000032,34,,,,CAF_MW_000169,reporter,,MW_REP_001,2026-08-18T23:09:40.747052+00:00,unconfirmed,,
MW_SL_2627_060_G1,MW_SL_2627_060,MW_SS_M1,,Innocent Shema,CAF_MW_000109,14,,,free_kick,,reporter,,MW_REP_001,2026-08-18T23:20:10.884763+00:00,unconfirmed,,
MW_SL_2627_060_G2,MW_SL_2627_060,MW_SS_M1,,Innocent Shema,CAF_MW_000109,17,,,header,CAF_MW_000544,reporter,,MW_REP_001,2026-08-18T23:20:30.653875+00:00,unconfirmed,,
MW_SL_2627_060_G3,MW_SL_2627_060,MW_SS_M1,,Festus Duwe,CAF_MW_000074,79,,,,CAF_MW_000547,reporter,,MW_REP_001,2026-08-18T23:21:02.918755+00:00,unconfirmed,,
MW_SL_2627_050_G1,MW_SL_2627_050,MW_CSU_M1,,Righteous Banda,CAF_MW_000210,15,,,,CAF_MW_000124,reporter,,MW_REP_001,2026-08-18T23:25:47.142592+00:00,unconfirmed,,
MW_SL_2627_050_G2,MW_SL_2627_050,MW_SS_M1,,Charles Chipala,CAF_MW_000032,66,,,,,reporter,,MW_REP_001,2026-08-18T23:26:12.504091+00:00,unconfirmed,,
MW_SL_2627_101_G1,MW_SL_2627_101,MW_BULL_M1,,Ephraim Kondowe,CAF_MW_000069,38,,,,CAF_MW_000579,reporter,,MW_REP_001,2026-08-19T00:11:40.075078+00:00,unconfirmed,,
MW_SRFA_2627_090_G1,MW_SRFA_2627_090,MW_BULL_M2,,Verson Mudu,CAF_MW_000240,36,,,,CAF_MW_000266,reporter,,MW_REP_001,2026-08-19T00:23:02.887126+00:00,unconfirmed,,
MW_SRFA_2627_090_G2,MW_SRFA_2627_090,MW_EFC_M2,,Dominic Kayamba,CAF_MW_000055,42,,,header,CAF_MW_000098,reporter,,MW_REP_001,2026-08-19T00:23:30.28097+00:00,unconfirmed,,
MW_SRFA_2627_090_G3,MW_SRFA_2627_090,MW_BULL_M2,,Limbitso Chimanjamanja,CAF_MW_000363,82,,,,CAF_MW_000076,reporter,,MW_REP_001,2026-08-19T00:23:58.225631+00:00,unconfirmed,,
MW_KU19_2627_030_G1,MW_KU19_2627_030,MW_BULL_U19,,Ahmad Ayami,CAF_MW_000645,19,,,,CAF_MW_000652,reporter,,MW_REP_001,2026-08-19T00:34:02.359847+00:00,unconfirmed,,
MW_KU19_2627_030_G2,MW_KU19_2627_030,MW_CCS_MU19,,Amidu Yahaya,CAF_MW_000663,25,,,,CAF_MW_000664,reporter,,MW_REP_001,2026-08-19T00:34:02.441772+00:00,unconfirmed,,
MW_KU19_2627_030_G3,MW_KU19_2627_030,MW_BULL_U19,,Osman George,CAF_MW_000643,50,,,penalty,,reporter,,MW_REP_001,2026-08-19T00:34:02.50238+00:00,unconfirmed,,
MW_SL_2627_093_G1,MW_SL_2627_093,MW_BULL_M1,,Blessings Mpokera,CAF_MW_000025,81,,,penalty,,reporter,,MW_REP_001,2026-08-19T00:49:35.745747+00:00,unconfirmed,,
MW_SL_2627_093_G2,MW_SL_2627_093,MW_BULL_M1,,Clever Kalambo,CAF_MW_000050,83,,,,CAF_MW_000584,reporter,,MW_REP_001,2026-08-19T00:50:16.25951+00:00,unconfirmed,,
MW_SRFA_2627_079_G1,MW_SRFA_2627_079,MW_BULL_M2,,Kondwani Chaula,CAF_MW_000362,44,,,,CAF_MW_000611,reporter,,MW_REP_001,2026-08-19T01:00:22.975792+00:00,unconfirmed,,
MW_KU19_2627_031_G1,MW_KU19_2627_031,MW_EFC_U19,,Maxwell Simfukwe,CAF_MW_000712,20,,,,CAF_MW_000713,reporter,,MW_REP_003,2026-08-19T08:17:06.362556+00:00,unconfirmed,,
MW_KU19_2627_031_G2,MW_KU19_2627_031,MW_EFC_U19,,Depay Banda,CAF_MW_000713,32,,,,,reporter,,MW_REP_003,2026-08-19T08:18:33.598554+00:00,unconfirmed,,
MW_KU19_2627_031_G3,MW_KU19_2627_031,MW_EFC_U19,,Depay Banda,CAF_MW_000713,37,,,,,reporter,,MW_REP_003,2026-08-19T08:19:36.561201+00:00,unconfirmed,,
MW_SL_2627_041_G1,MW_SL_2627_041,MW_SS_M1,,Ernest Petro,CAF_MW_000071,50,,,,CAF_MW_000169,reporter,,MW_REP_001,2026-08-19T12:43:47.861404+00:00,unconfirmed,,
MW_SL_2627_030_G1,MW_SL_2627_030,MW_SS_M1,,Andrew Joseph,CAF_MW_000013,22,,,header,CAF_MW_000169,reporter,,MW_REP_001,2026-08-19T13:25:44.438225+00:00,unconfirmed,,
MW_SL_2627_030_G2,MW_SL_2627_030,MW_SS_M1,,Festus Duwe,CAF_MW_000074,40,,,penalty,,reporter,,MW_REP_001,2026-08-19T13:25:57.759737+00:00,unconfirmed,,
MW_SL_2627_030_G3,MW_SL_2627_030,MW_SS_M1,,Mcdonald Lameck,CAF_MW_000169,90+3,,,,,reporter,,MW_REP_001,2026-08-19T13:28:47.153685+00:00,unconfirmed,,
MW_SL_2627_011_G1,MW_SL_2627_011,MW_SS_M1,,Andrew Joseph,CAF_MW_000013,38,,,,,reporter,,MW_REP_001,2026-08-19T13:44:59.211728+00:00,unconfirmed,,
MW_SL_2627_011_G2,MW_SL_2627_011,MW_SS_M1,,Andrew Joseph,CAF_MW_000013,51,,,,,reporter,,MW_REP_001,2026-08-19T13:45:26.418226+00:00,unconfirmed,,
MW_SL_2627_011_G3,MW_SL_2627_011,MW_MB_M1,,Charles Nkhoma,CAF_MW_000034,56,,,header,,reporter,,MW_REP_001,2026-08-19T13:45:58.941411+00:00,unconfirmed,,
MW_SL_2627_011_G4,MW_SL_2627_011,MW_SS_M1,,Festus Duwe,CAF_MW_000074,68,,,,CAF_MW_000169,reporter,,MW_REP_001,2026-08-19T13:46:25.039417+00:00,unconfirmed,,
MW_SL_2627_011_G5,MW_SL_2627_011,MW_SS_M1,,Chinsisi Maonga,CAF_MW_000043,74,,,,,reporter,,MW_REP_001,2026-08-19T13:46:43.143975+00:00,unconfirmed,,
MW_SL_2627_003_G1,MW_SL_2627_003,MW_SS_M1,,Festus Duwe,CAF_MW_000074,4,,,,,reporter,,MW_REP_001,2026-08-19T14:03:02.870055+00:00,unconfirmed,,
MW_SL_2627_003_G2,MW_SL_2627_003,MW_SS_M1,,Festus Duwe,CAF_MW_000074,34,,,,CAF_MW_000353,reporter,,MW_REP_001,2026-08-19T14:04:54.799547+00:00,unconfirmed,,
MW_SRFA_2627_091_G1,MW_SRFA_2627_091,MW_MWU_M1,,Yankho Mafuta,CAF_MW_000248,40,,,header,,reporter,,MW_REP_001,2026-08-20T12:37:36.164744+00:00,unconfirmed,,
MW_SRFA_2627_091_G2,MW_SRFA_2627_091,MW_MWU_M1,,Jussa Samson,CAF_MW_000732,46,,,penalty,,reporter,,MW_REP_001,2026-08-20T12:38:04.805997+00:00,unconfirmed,,
MW_SRFA2_2627_028_G1,MW_SRFA2_2627_028,MW_LIM_M1,,Robert Kapinga,CAF_MW_000750,72,,,header,CAF_MW_000757,reporter,,MW_REP_001,2026-08-20T12:55:47.108654+00:00,unconfirmed,,
MW_SL_2627_099_G1,MW_SL_2627_099,MW_REDL_M1,,Mphatso Magaleta,CAF_MW_000178,50,,,penalty,,reporter,,MW_REP_001,2026-08-20T13:17:07.082552+00:00,unconfirmed,,
MW_SL_2627_091_G1,MW_SL_2627_091,MW_MB_M1,,Lucky Mkandawire,CAF_MW_000143,85,,,,,reporter,,MW_REP_001,2026-08-20T14:51:49.565568+00:00,unconfirmed,,
MW_CRFA_2627_018_G1,MW_CRFA_2627_018,MW_MC_M1,,Anafi Alick,CAF_MW_000372,9,,,,,reporter,,MW_REP_001,2026-08-20T19:30:34.024204+00:00,unconfirmed,,
MW_CRFA_2627_018_G2,MW_CRFA_2627_018,MW_MC_M1,,Christopher Gomani,CAF_MW_000048,27,,,,,reporter,,MW_REP_001,2026-08-20T19:32:11.369332+00:00,unconfirmed,,
MW_CRFA_2627_018_G3,MW_CRFA_2627_018,MW_MC_M1,,Christopher Gomani,CAF_MW_000048,50,,,,CAF_MW_000273,reporter,,MW_REP_001,2026-08-20T19:32:27.52435+00:00,unconfirmed,,
MW_CRFA_2627_018_G4,MW_CRFA_2627_018,MW_MV_M1,,Michael Ng'oma,CAF_MW_000839,1,,,,,reporter,,MW_REP_001,2026-08-20T19:36:04.188798+00:00,unconfirmed,,
MW_CRFA_2627_018_G5,MW_CRFA_2627_018,MW_MV_M1,,Bright Ngonga,CAF_MW_000028,35,,,,CAF_MW_000839,reporter,,MW_REP_001,2026-08-20T19:37:32.519598+00:00,unconfirmed,,
MW_CRFA_2627_018_G6,MW_CRFA_2627_018,MW_MV_M1,,Bright Ngonga,CAF_MW_000028,70,,,penalty,,reporter,,MW_REP_001,2026-08-20T19:39:12.494236+00:00,unconfirmed,,
MW_CRFA_2627_016_G1,MW_CRFA_2627_016,MW_NAA_M1,,Yelemiya Phiri,CAF_MW_000424,15,,,,,reporter,,MW_REP_001,2026-08-21T08:36:10.248862+00:00,unconfirmed,,
MW_CRFA2_2627_003_G1,MW_CRFA2_2627_003,MW_YOUNGT_M1,,Kamzati Lawrence,CAF_MW_000872,,,,penalty,,reporter,,MW_REP_001,2026-08-21T08:55:07.94472+00:00,unconfirmed,,
MW_CRFA2_2627_003_G2,MW_CRFA2_2627_003,MW_DWANGWA_M1,,Kondwani Joseph,CAF_MW_000873,,,,,,reporter,,MW_REP_001,2026-08-21T08:55:08.008824+00:00,unconfirmed,,
MW_CRFA2_2627_030_G1,MW_CRFA2_2627_030,MW_ERGO_M1,,Potifer Banda,CAF_MW_000874,65,,,,,reporter,,MW_REP_001,2026-08-21T08:58:59.14692+00:00,unconfirmed,,
MW_CRFA2_2627_030_G2,MW_CRFA2_2627_030,MW_ERGO_M1,,Amos Banda,CAF_MW_000875,73,,,,,reporter,,MW_REP_001,2026-08-21T08:58:59.205105+00:00,unconfirmed,,
MW_CRFA2_2627_030_G3,MW_CRFA2_2627_030,MW_ERGO_M1,,Billy Makonokaya,CAF_MW_000876,,,,,,reporter,,MW_REP_001,2026-08-21T08:58:59.269036+00:00,unconfirmed,,
MW_CRFA2_2627_030_G4,MW_CRFA2_2627_030,MW_MPHA_M1,,Jeffrey Tika,CAF_MW_000877,,,,,,reporter,,MW_REP_001,2026-08-21T08:58:59.335047+00:00,unconfirmed,,
MW_CRFA_2627_056_G1,MW_CRFA_2627_056,MW_MC_M1,,Anafi Alick,CAF_MW_000372,63,,,,,reporter,,MW_REP_001,2026-08-21T09:07:02.739905+00:00,unconfirmed,,
MW_CRFA_2627_055_G1,MW_CRFA_2627_055,MW_AB_M1,,Chisomo Nkhungwa,CAF_MW_000878,,,,,,reporter,,MW_REP_001,2026-08-21T09:10:11.472178+00:00,unconfirmed,,
MW_CRFA_2627_053_G1,MW_CRFA_2627_053,MW_AR_M1,,Chifuniro Dave,CAF_MW_000879,,,,,,reporter,,MW_REP_001,2026-08-21T09:11:47.475613+00:00,unconfirmed,,
MW_MDU20_2627_003_G1,MW_MDU20_2627_003,MW_VA_M1,,Elias Lehman,CAF_MW_000880,13,,,,,reporter,,MW_REP_001,2026-08-21T12:45:54.82667+00:00,unconfirmed,,
MW_MDU20_2627_003_G2,MW_MDU20_2627_003,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-21T12:45:54.906771+00:00,unconfirmed,,
MW_MDU20_2627_003_G3,MW_MDU20_2627_003,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-21T12:45:54.992414+00:00,unconfirmed,,
MW_MDU20_2627_001_G1,MW_MDU20_2627_001,MW_CRS2_M1,,Precious Msofi,CAF_MW_000881,,,,,,reporter,,MW_REP_001,2026-08-21T12:46:38.98+00:00,unconfirmed,,
MW_MDU20_2627_001_G2,MW_MDU20_2627_001,MW_CRS2_M1,,Peter Kapepe,CAF_MW_000882,,,,,,reporter,,MW_REP_001,2026-08-21T12:46:39.034964+00:00,unconfirmed,,
MW_MDU20_2627_004_G1,MW_MDU20_2627_004,MW_CU2_M1,,Chisomo Kajani,CAF_MW_000883,,,,,,reporter,,MW_REP_001,2026-08-21T12:48:36.687802+00:00,unconfirmed,,
MW_MDU20_2627_004_G2,MW_MDU20_2627_004,MW_CU2_M1,,Ahad Mpapalika,CAF_MW_000884,,,,,,reporter,,MW_REP_001,2026-08-21T12:48:36.747066+00:00,unconfirmed,,
MW_MDU20_2627_004_G5,MW_MDU20_2627_004,MW_MMM_M1,,Khumbo Msiska,CAF_MW_000885,,,,,,reporter,,MW_REP_001,2026-08-21T12:48:36.909714+00:00,unconfirmed,,
MW_MDU20_2627_004_G6,MW_MDU20_2627_004,MW_MMM_M1,,Khumbo Msiska,CAF_MW_000885,,,,,,reporter,,MW_REP_001,2026-08-21T12:48:36.958965+00:00,unconfirmed,,
MW_MDU20_2627_004_G7,MW_MDU20_2627_004,MW_MMM_M1,,Khumbo Msiska,CAF_MW_000885,,,,,,reporter,,MW_REP_001,2026-08-21T12:48:37.008621+00:00,unconfirmed,,
MW_MDU20_2627_004_G8,MW_MDU20_2627_004,MW_MMM_M1,,Gift Phiri,CAF_MW_000971,,,,,,reporter,,MW_REP_001,2026-08-21T12:58:38.182057+00:00,unconfirmed,,
MW_MDU20_2627_004_G9,MW_MDU20_2627_004,MW_MMM_M1,,Gift Phiri,CAF_MW_000971,,,,,,reporter,,MW_REP_001,2026-08-21T12:58:41.719875+00:00,unconfirmed,,
MW_MDU20_2627_005_G1,MW_MDU20_2627_005,MW_A1A_M1,,Chifundo Banda,CAF_MW_000886,,,,,,reporter,,MW_REP_001,2026-08-21T14:12:39.127455+00:00,unconfirmed,,
MW_MDU20_2627_005_G2,MW_MDU20_2627_005,MW_A1A_M1,,Joseph Msowoya,CAF_MW_000887,,,,,,reporter,,MW_REP_001,2026-08-21T14:12:39.194+00:00,unconfirmed,,
MW_MDU20_2627_005_G3,MW_MDU20_2627_005,MW_A1A_M1,,Gracious Chavula,CAF_MW_000888,,,,,,reporter,,MW_REP_001,2026-08-21T14:12:39.250971+00:00,unconfirmed,,
MW_MDU20_2627_005_G4,MW_MDU20_2627_005,MW_A1A_M1,,Joshua Gondwe,CAF_MW_000889,,,,,,reporter,,MW_REP_001,2026-08-21T14:12:39.304073+00:00,unconfirmed,,
MW_MDU20_2627_005_G5,MW_MDU20_2627_005,MW_YB_M1,,Smith Kadenge,CAF_MW_000890,,,,,,reporter,,MW_REP_001,2026-08-21T14:12:39.359048+00:00,unconfirmed,,
MW_MDU20_2627_005_G6,MW_MDU20_2627_005,MW_YB_M1,,Moses Mtambo,CAF_MW_000891,,,,,,reporter,,MW_REP_001,2026-08-21T14:12:39.407066+00:00,unconfirmed,,
MW_MDU20_2627_005_G7,MW_MDU20_2627_005,MW_YB_M1,,Moses Mtambo,CAF_MW_000891,,,,,,reporter,,MW_REP_001,2026-08-21T14:12:39.460834+00:00,unconfirmed,,
MW_MDU20_2627_006_G1,MW_MDU20_2627_006,MW_VFA_M1,,Opportunity Kalua,CAF_MW_000892,,,,,,reporter,,MW_REP_001,2026-08-21T14:14:47.761642+00:00,unconfirmed,,
MW_MDU20_2627_006_G2,MW_MDU20_2627_006,MW_VFA_M1,,Wayson Mwanza,CAF_MW_000893,,,,,,reporter,,MW_REP_001,2026-08-21T14:14:47.816974+00:00,unconfirmed,,
MW_MDU20_2627_006_G3,MW_MDU20_2627_006,MW_VFA_M1,,Blessings Chigo,CAF_MW_000894,,,,,,reporter,,MW_REP_001,2026-08-21T14:14:47.872789+00:00,unconfirmed,,
MW_MDU20_2627_006_G4,MW_MDU20_2627_006,MW_MT2_M1,,Chimwemwe Khonje,CAF_MW_000895,,,,,,reporter,,MW_REP_001,2026-08-21T14:14:47.931999+00:00,unconfirmed,,
MW_MDU20_2627_006_G5,MW_MDU20_2627_006,MW_MT2_M1,,Chimwemwe Khonje,CAF_MW_000895,,,,,,reporter,,MW_REP_001,2026-08-21T14:14:47.986474+00:00,unconfirmed,,
MW_MDU20_2627_007_G1,MW_MDU20_2627_007,MW_MWH_M1,,Innocent Chipofya,CAF_MW_000896,,,,,,reporter,,MW_REP_001,2026-08-21T14:16:05.581049+00:00,unconfirmed,,
MW_MDU20_2627_007_G2,MW_MDU20_2627_007,MW_MWH_M1,,Joseph Msiska,CAF_MW_000897,,,,,,reporter,,MW_REP_001,2026-08-21T14:16:05.642214+00:00,unconfirmed,,
MW_NRFA_2627_049_G1,MW_NRFA_2627_049,MW_CZU_M1,,Steven Phiri,CAF_MW_000452,,,,,,reporter,,MW_REP_001,2026-08-22T10:50:06.052366+00:00,unconfirmed,,
MW_NRFA_2627_049_G2,MW_NRFA_2627_049,MW_CZU_M1,,Dickies Nyirenda,CAF_MW_000287,,,,,,reporter,,MW_REP_001,2026-08-22T10:50:12.548104+00:00,unconfirmed,,
MW_NRFA_2627_049_G3,MW_NRFA_2627_049,MW_CZU_M1,,Benjamin Nyirenda,CAF_MW_000904,,,,,,reporter,,MW_REP_001,2026-08-22T10:50:23.366614+00:00,unconfirmed,,
MW_NRFA_2627_049_G4,MW_NRFA_2627_049,MW_CZU_M1,,Timothy Katapa,CAF_MW_000906,,,,,,reporter,,MW_REP_001,2026-08-22T10:50:31.56361+00:00,unconfirmed,,
MW_MDU20_2627_012_G1,MW_MDU20_2627_012,MW_MA2_M1,,Hadji Mabvuto,CAF_MW_000915,,,,,,reporter,,MW_REP_001,2026-08-22T15:11:20.300102+00:00,unconfirmed,,
MW_MDU20_2627_012_G2,MW_MDU20_2627_012,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-22T15:11:20.369643+00:00,unconfirmed,,
MW_MDU20_2627_012_G3,MW_MDU20_2627_012,MW_VA_M1,,Elias Lehman,CAF_MW_000880,,,,,,reporter,,MW_REP_001,2026-08-22T15:11:20.420079+00:00,unconfirmed,,
MW_MDU20_2627_012_G4,MW_MDU20_2627_012,MW_VA_M1,,France Mwalwanda,CAF_MW_000916,,,,,,reporter,,MW_REP_001,2026-08-22T15:11:20.474938+00:00,unconfirmed,,
MW_MDU20_2627_009_G1,MW_MDU20_2627_009,MW_TA_M1,,Julie Stokyo,CAF_MW_000917,,,,,,reporter,,MW_REP_001,2026-08-22T15:12:28.12089+00:00,unconfirmed,,
MW_MDU20_2627_009_G2,MW_MDU20_2627_009,MW_TA_M1,,Julie Stokyo,CAF_MW_000917,,,,,,reporter,,MW_REP_001,2026-08-22T15:12:28.19454+00:00,unconfirmed,,
MW_MDU20_2627_009_G3,MW_MDU20_2627_009,MW_GS2_M1,,Precious Nyirenda,CAF_MW_000918,,,,,,reporter,,MW_REP_001,2026-08-22T15:12:28.28748+00:00,unconfirmed,,
MW_MDU20_2627_009_G4,MW_MDU20_2627_009,MW_GS2_M1,,Precious Nyirenda,CAF_MW_000918,,,,,,reporter,,MW_REP_001,2026-08-22T15:12:28.362655+00:00,unconfirmed,,
MW_MDU20_2627_010_G1,MW_MDU20_2627_010,MW_MWH_M1,,Innocent Chirwa,CAF_MW_000919,,,,,,reporter,,MW_REP_001,2026-08-22T15:13:29.612729+00:00,unconfirmed,,
MW_MDU20_2627_011_G1,MW_MDU20_2627_011,MW_MMM_M1,,Gift Phiri,CAF_MW_000971,,,,,,reporter,,MW_REP_001,2026-08-22T15:14:34.6787+00:00,unconfirmed,,
MW_MDU20_2627_011_G2,MW_MDU20_2627_011,MW_MMM_M1,,Gift Phiri,CAF_MW_000971,,,,,,reporter,,MW_REP_001,2026-08-22T15:14:34.72785+00:00,unconfirmed,,
MW_MDU20_2627_011_G3,MW_MDU20_2627_011,MW_MMM_M1,,Gift Phiri,CAF_MW_000971,,,,,,reporter,,MW_REP_001,2026-08-22T15:14:34.7878+00:00,unconfirmed,,
MW_MDU20_2627_011_G4,MW_MDU20_2627_011,MW_MMM_M1,,Khumbo Msiska,CAF_MW_000885,,,,,,reporter,,MW_REP_001,2026-08-22T15:14:34.850126+00:00,unconfirmed,,
MW_MDU20_2627_011_G5,MW_MDU20_2627_011,MW_MMM_M1,,Simon Gama,CAF_MW_000920,,,,,,reporter,,MW_REP_001,2026-08-22T15:14:34.895797+00:00,unconfirmed,,
MW_MDU20_2627_011_G6,MW_MDU20_2627_011,MW_MCHY_M1,,Amos Nyirenda,CAF_MW_000921,,,,,,reporter,,MW_REP_001,2026-08-22T15:14:34.965566+00:00,unconfirmed,,
MW_MDU20_2627_013_G1,MW_MDU20_2627_013,MW_MT2_M1,,Lameck Tchuwa,CAF_MW_000922,,,,,,reporter,,MW_REP_001,2026-08-22T15:17:01.967225+00:00,unconfirmed,,
MW_MDU20_2627_014_G1,MW_MDU20_2627_014,MW_VFA_M1,,Opportunity Kalua,CAF_MW_000892,,,,,,reporter,,MW_REP_001,2026-08-22T15:18:15.593043+00:00,unconfirmed,,
MW_MDU20_2627_014_G2,MW_MDU20_2627_014,MW_VFA_M1,,Joshua Ziba,CAF_MW_000923,,,,,,reporter,,MW_REP_001,2026-08-22T15:18:15.652263+00:00,unconfirmed,,
MW_MDU20_2627_014_G3,MW_MDU20_2627_014,MW_VFA_M1,,Blessings Chigonjetso,CAF_MW_000924,,,,,,reporter,,MW_REP_001,2026-08-22T15:18:15.712688+00:00,unconfirmed,,
MW_MDU20_2627_014_G4,MW_MDU20_2627_014,MW_VFA_M1,,Lameck Thindwa,CAF_MW_000925,,,,,,reporter,,MW_REP_001,2026-08-22T15:18:15.77127+00:00,unconfirmed,,
MW_MDU20_2627_014_G5,MW_MDU20_2627_014,MW_CRS2_M1,,Daniel Chirwa,CAF_MW_000926,,,,,,reporter,,MW_REP_001,2026-08-22T15:18:15.826205+00:00,unconfirmed,,
MW_MDU20_2627_015_G1,MW_MDU20_2627_015,MW_YB_M1,,James Gama,CAF_MW_000927,,,,,,reporter,,MW_REP_001,2026-08-22T15:18:44.51675+00:00,unconfirmed,,
MW_MDU20_2627_015_G2,MW_MDU20_2627_015,MW_YB_M1,,Smith Kadenge Luhanga,CAF_MW_000928,,,,,,reporter,,MW_REP_001,2026-08-22T15:18:44.569995+00:00,unconfirmed,,
