match_id,competition_id,season_id,stage,matchday,date,kickoff,venue_id,home_team_id,away_team_id,home_goals,away_goals,status,awarded_note,source_type,source_ref,reported_by,reported_at,confidence,verified_by,verified_at,extra_time,home_pens,away_pens,referee,assistant_referee_1,assistant_referee_2,fourth_official,home_coach,away_coach,referee_id,assistant_referee_1_id,assistant_referee_2_id,fourth_official_id,home_coach_id,away_coach_id
MW_SRFA_2627_019,MW_SRFA,MW_2026_27,md_3,3,2026-06-14,,MW_MW_001,MW_MWU_M1,MW_ZU_M1,2,0,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_001,MW_BDU14,MW_2026_27,md_1,1,2026-08-17,13:00,MW_B_001,MW_KA_M1,MW_HEBW_M1,1,3,played,,reporter,"WhatsApp, https://www.facebook.com/share/p/14mkQs6uLL4/, https://www.facebook.com/share/p/1BjzxZQiMb/, https://www.facebook.com/share/p/1FKXRnrePx/, https://www.facebook.com/share/p/1JHCGufaD4/, https://www.facebook.com/share/p/1Ji22UtHN7/, https://www.facebook.com/share/p/19HX2XHAy6/, https://www.facebook.com/share/p/1M1bZ9KnBx/, https://www.facebook.com/share/p/1987LmAj8u/",MW_REP_001,2026-08-18T22:20:33.432057+00:00,confirmed,MW_REP_001,2026-08-18T22:20:33.432057+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_020,MW_SRFA,MW_2026_27,md_3,3,2026-06-15,,MW_B_001,MW_FCT_M1,MW_QAS_M1,4,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_002,MW_BDU14,MW_2026_27,md_1,1,,,,MW_GR_M1,MW_SB_M1,1,1,played,,reporter,WhatsApp,MW_REP_001,2026-08-18T21:53:10.135791+00:00,confirmed,MW_REP_001,2026-08-18T21:53:10.135791+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_021,MW_SRFA,MW_2026_27,md_3,3,2026-06-18,,MW_CHL_001,MW_IFC_M1,MW_CFC_M1,1,0,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_003,MW_BDU14,MW_2026_27,md_1,1,,,,MW_LB_M1,MW_LA_M1,4,1,played,,reporter,WhatsApp,MW_REP_001,2026-08-18T21:53:16.464884+00:00,confirmed,MW_REP_001,2026-08-18T21:53:16.464884+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_022,MW_SRFA,MW_2026_27,md_4,4,2026-06-20,,MW_B_001,MW_MW_M2,MW_LBTY_M1,1,0,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_004,MW_BDU14,MW_2026_27,md_1,1,,,,MW_MTOPWA_M1,MW_NTH_ACA_M1,3,0,played,,reporter,WhatsApp,MW_REP_001,2026-08-18T21:53:21.48034+00:00,confirmed,MW_REP_001,2026-08-18T21:53:21.48034+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_023,MW_SRFA,MW_2026_27,md_4,4,2026-06-20,,MW_B_004,MW_ZU_M1,MW_CHIR_M1,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_005,MW_BDU14,MW_2026_27,md_1,1,,,,MW_TACH_M1,MW_FU_M1,0,0,played,,reporter,WhatsApp,MW_REP_001,2026-08-18T21:53:24.610895+00:00,confirmed,MW_REP_001,2026-08-18T21:53:24.610895+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_024,MW_SRFA,MW_2026_27,md_4,4,2026-06-21,,MW_THY_001,MW_NCH_M1,MW_NY_M1,0,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_006,MW_BDU14,MW_2026_27,md_1,1,,,,MW_ZA_M1,MW_ASSIMA_M1,0,1,played,,reporter,WhatsApp,MW_REP_001,2026-08-18T21:54:46.085467+00:00,confirmed,MW_REP_001,2026-08-18T21:54:46.085467+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_025,MW_SRFA,MW_2026_27,md_4,4,2026-06-21,,MW_MW_001,MW_MS_M1,MW_MWU_M1,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_007,MW_BDU14,MW_2026_27,md_1,1,,,,MW_JA_M1,MW_BIA_M1,0,6,played,,reporter,WhatsApp,MW_REP_001,2026-08-18T21:54:31.569459+00:00,confirmed,MW_REP_001,2026-08-18T21:54:31.569459+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_026,MW_SRFA,MW_2026_27,md_4,4,2026-06-21,,MW_B_001,MW_EFC_M2,MW_FCT_M1,2,0,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_008,MW_BDU14,MW_2026_27,md_1,1,,,,MW_RE_M1,MW_CHIG_M1,1,4,played,,reporter,WhatsApp,MW_REP_001,2026-08-18T21:54:40.272165+00:00,confirmed,MW_REP_001,2026-08-18T21:54:40.272165+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_027,MW_SRFA,MW_2026_27,md_4,4,2026-06-21,,MW_B_001,MW_QAS_M1,MW_CFC_M1,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_009,MW_BDU14,MW_2026_27,md_2,2,,,,MW_SB_M1,MW_KA_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_028,MW_SRFA,MW_2026_27,md_4,4,2026-06-22,,MW_CHL_001,MW_IFC_M1,MW_NFC_M1,2,2,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_010,MW_BDU14,MW_2026_27,md_2,2,,,,MW_LA_M1,MW_HEBW_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_029,MW_SRFA,MW_2026_27,md_4,4,2026-06-25,,MW_CHL_001,MW_CFC_M1,MW_MW_M2,0,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_011,MW_BDU14,MW_2026_27,md_2,2,,,,MW_NTH_ACA_M1,MW_GR_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_030,MW_SRFA,MW_2026_27,md_4,4,2026-06-26,,MW_B_001,MW_NFC_M1,MW_MWU_M1,1,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_012,MW_BDU14,MW_2026_27,md_2,2,,,,MW_FU_M1,MW_LB_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_031,MW_SRFA,MW_2026_27,md_5,5,2026-06-27,,MW_B_001,MW_LBTY_M1,MW_IFC_M1,1,2,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_013,MW_BDU14,MW_2026_27,md_2,2,,,,MW_ASSIMA_M1,MW_MTOPWA_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_032,MW_SRFA,MW_2026_27,md_5,5,2026-06-28,,MW_B_001,MW_EFC_M2,MW_ZU_M1,6,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_014,MW_BDU14,MW_2026_27,md_2,2,,,,MW_CHIG_M1,MW_ZA_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_033,MW_SRFA,MW_2026_27,md_5,5,2026-06-28,,MW_CRZ_001,MW_CHIR_M1,MW_BULL_M2,0,0,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_015,MW_BDU14,MW_2026_27,md_2,2,,,,MW_RE_M1,MW_JA_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_034,MW_SRFA,MW_2026_27,md_5,5,2026-06-28,,MW_CHL_001,MW_TB_M1,MW_MW_M2,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_BDU14_2627_016,MW_BDU14,MW_2026_27,md_2,2,,,,MW_BIA_M1,MW_TACH_M1,,,scheduled,,reporter,WhatsApp,,,unconfirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_035,MW_SRFA,MW_2026_27,md_5,5,2026-06-28,,MW_THY_001,MW_NCH_M1,MW_QAS_M1,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA2_2627_023,MW_CRFA2,MW_2026_27,md_3,3,2026-08-02,,,MW_SALSPA_M1,MW_APOS_M1,4,1,played,,reporter,https://www.facebook.com/share/p/1JkkB3Sy4i/,MW_REP_001,2026-08-18T16:51:54.247939+00:00,confirmed,MW_REP_001,2026-08-18T16:51:54.247939+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_036,MW_SRFA,MW_2026_27,md_5,5,2026-06-29,,MW_B_002,MW_FCT_M1,MW_NY_M1,2,2,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA2_2627_024,MW_CRFA2,MW_2026_27,md_3,3,2026-08-02,,,MW_LOBIYS_M1,MW_KASASUN_M1,3,0,played,,reporter,https://www.facebook.com/share/p/1JkkB3Sy4i/,MW_REP_001,2026-08-18T16:49:15.957037+00:00,confirmed,MW_REP_001,2026-08-18T16:49:15.957037+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_037,MW_SRFA,MW_2026_27,md_6,6,2026-07-04,,MW_B_004,MW_ZU_M1,MW_QAS_M1,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA2_2627_025,MW_CRFA2,MW_2026_27,md_3,3,2026-08-02,,,MW_MPHA_M1,MW_SIMBI_M1,1,3,played,,reporter,https://www.facebook.com/share/p/1JkkB3Sy4i/,MW_REP_001,2026-08-18T16:49:21.503406+00:00,confirmed,MW_REP_001,2026-08-18T16:49:21.503406+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_038,MW_SRFA,MW_2026_27,md_6,6,2026-07-04,,MW_B_002,MW_NFC_M1,MW_EFC_M2,6,2,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA2_2627_026,MW_CRFA2,MW_2026_27,md_3,3,2026-08-02,,,MW_MSPIRATE_M1,MW_YOUNGT_M1,2,1,played,,reporter,https://www.facebook.com/share/p/1JkkB3Sy4i/,MW_REP_001,2026-08-18T16:49:25.373292+00:00,confirmed,MW_REP_001,2026-08-18T16:49:25.373292+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_039,MW_SRFA,MW_2026_27,md_6,6,2026-07-04,,MW_B_001,MW_BULL_M2,MW_NY_M1,0,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA2_2627_027,MW_CRFA2,MW_2026_27,md_3,3,2026-08-02,,,MW_MTHUN_M1,MW_ERGO_M1,3,2,played,,reporter,https://www.facebook.com/share/p/1JkkB3Sy4i/,MW_REP_001,2026-08-18T16:49:31.303975+00:00,confirmed,MW_REP_001,2026-08-18T16:49:31.303975+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_040,MW_SRFA,MW_2026_27,md_6,6,2026-07-04,,MW_CHL_001,MW_CFC_M1,MW_LBTY_M1,1,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA2_2627_028,MW_CRFA2,MW_2026_27,md_3,3,2026-08-02,,,MW_DWANGWA_M1,MW_DYER_M1,9,2,played,,reporter,https://www.facebook.com/share/p/1JkkB3Sy4i/,MW_REP_001,2026-08-18T16:52:04.208641+00:00,confirmed,MW_REP_001,2026-08-18T16:52:04.208641+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_041,MW_SRFA,MW_2026_27,md_6,6,2026-07-05,,MW_CHL_001,MW_TB_M1,MW_NCH_M1,0,2,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_CRFA2_2627_029,MW_CRFA2,MW_2026_27,md_3,3,2026-08-02,,,MW_CSU_M2,MW_BOBOMB_M1,4,2,played,,reporter,https://www.facebook.com/share/p/1JkkB3Sy4i/,MW_REP_001,2026-08-18T16:51:42.243906+00:00,confirmed,MW_REP_001,2026-08-18T16:51:42.243906+00:00,,,,,,,,,,,,,,,
MW_SRFA_2627_042,MW_SRFA,MW_2026_27,md_6,6,2026-07-05,,MW_CRZ_001,MW_CHIR_M1,MW_IFC_M1,0,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_043,MW_SRFA,MW_2026_27,md_6,6,2026-07-05,,MW_B_002,MW_MW_M2,MW_MS_M1,2,3,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_044,MW_SRFA,MW_2026_27,md_6,6,2026-07-06,,MW_B_001,MW_FCT_M1,MW_MWU_M1,1,0,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_045,MW_SRFA,MW_2026_27,md_6,6,2026-07-08,,MW_CHL_001,MW_IFC_M1,MW_BULL_M2,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_046,MW_SRFA,MW_2026_27,md_6,6,2026-07-09,,MW_B_002,MW_NFC_M1,MW_NY_M1,0,2,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_047,MW_SRFA,MW_2026_27,md_6,6,2026-07-09,,MW_THY_001,MW_NCH_M1,MW_CHIR_M1,2,1,played,,facebook,,,,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_048,MW_SRFA,MW_2026_27,md_7,7,2026-07-11,14:30:00,MW_B_002,MW_LBTY_M1,MW_QAS_M1,2,2,played,,facebook,https://www.facebook.com/share/p/1D2wnG5E9i/,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_049,MW_SRFA,MW_2026_27,md_7,7,2026-07-11,11:00:00,MW_B_001,MW_EFC_M2,MW_MS_M1,3,0,played,,facebook,https://www.facebook.com/share/p/1D2wnG5E9i/,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_050,MW_SRFA,MW_2026_27,md_7,7,2026-07-12,14:30:00,MW_B_004,MW_ZU_M1,MW_FCT_M1,0,0,played,,facebook,https://www.facebook.com/share/p/19H8iAq7RQ/,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_051,MW_SRFA,MW_2026_27,md_7,7,2026-07-11,14:30:00,MW_CHL_001,MW_TB_M1,MW_CFC_M1,0,1,played,,facebook,https://www.facebook.com/share/p/1D2wnG5E9i/,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_052,MW_SRFA,MW_2026_27,md_7,7,2026-07-12,14:30:00,MW_B_001,MW_BULL_M2,MW_NCH_M1,2,0,played,,facebook,https://www.facebook.com/share/p/19H8iAq7RQ/,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_053,MW_SRFA,MW_2026_27,md_7,7,2026-07-12,14:30:00,MW_CHL_001,MW_IFC_M1,MW_MWU_M1,2,2,played,,facebook,https://www.facebook.com/share/p/19H8iAq7RQ/,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_054,MW_SRFA,MW_2026_27,md_7,7,2026-07-12,,MW_CRZ_001,MW_CHIR_M1,MW_NFC_M1,,,postponed,,facebook,,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA_2627_055,MW_SRFA,MW_2026_27,md_7,7,2026-07-13,14:30:00,MW_B_002,MW_NY_M1,MW_MW_M2,1,1,played,,facebook,https://www.facebook.com/share/p/1Lkk8rqp5z/,,2026-07-14T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_SRFA2_2627_001,MW_SRFA2,MW_2026_27,md_1,1,2026-07-12,14:30:00,MW_LUCH_G,MW_MAS_M1,MW_PSS_M1,2,0,played,,facebook,https://www.facebook.com/share/p/1BtLvydany/,,2026-07-16T00:00:00+00:00,confirmed,,,,,,,,,,,,,,,,,
MW_U16_2627_001,MW_U16,MW_2026_27,md_1,1,2026-06-18,,,MW_U16_BLU,MW_U16_LLC,2,1,played,,placeholder,,,,confirmed,,,,,,,,,,,,,,,,,
MW_U16_2627_002,MW_U16,MW_2026_27,md_1,1,2026-06-18,,,MW_U16_MZU,MW_U16_ZOM,0,0,played,,placeholder,,,,confirmed,,,,,,,,,,,,,,,,,
MW_U16_2627_003,MW_U16,MW_2026_27,md_1,1,2026-06-18,,,MW_U16_BFC,MW_U16_SMU,1,1,played,,placeholder,,,,confirmed,,,,,,,,,,,,,,,,,
MW_U16_2627_004,MW_U16,MW_2026_27,md_1,1,2026-06-18,,,MW_U16_ZU,MW_U16_CWW,5,2,played,,placeholder,,,,confirmed,,,,,,,,,,,,,,,,,
MW_U16_2627_005,MW_U16,MW_2026_27,md_1,1,2026-06-18,,,MW_U16_LFC,MW_U16_MU,0,3,played,,placeholder,,,,confirmed,,,,,,,,,,,,,,,,,
MW_U16_2627_006,MW_U16,MW_2026_27,md_1,1,2026-06-18,,,MW_U16_MFC,MW_U16_LA,3,2,played,,placeholder,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_001,MW_WP,MW_2025_26,md_1,1,2025-07-26,,,MW_BULL_W1,MW_KNW_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_002,MW_WP,MW_2025_26,md_1,1,2025-07-27,,,MW_MB_W1,MW_MW_W1,0,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_003,MW_WP,MW_2025_26,md_1,1,2025-07-27,,,MW_MDF_W1,MW_SS_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_004,MW_WP,MW_2025_26,md_1,1,2025-07-27,,,MW_MKA_W1,MW_CSUW_W1,0,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_005,MW_WP,MW_2025_26,md_1,1,2025-07-27,,,MW_ASA_W1,MW_TA_W1,6,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_006,MW_WP,MW_2025_26,md_2,2,2025-08-02,,,MW_MW_W1,MW_ASA_W1,0,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_007,MW_WP,MW_2025_26,md_2,2,2025-08-02,,,MW_KNW_W1,MW_TA_W1,3,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_008,MW_WP,MW_2025_26,md_2,2,2025-08-03,,,MW_BULL_W1,MW_MKA_W1,3,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_009,MW_WP,MW_2025_26,md_2,2,2025-08-03,,,MW_CSUW_W1,MW_MDF_W1,0,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_010,MW_WP,MW_2025_26,md_2,2,2025-08-03,,,MW_SS_W1,MW_MB_W1,4,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_011,MW_WP,MW_2025_26,md_3,3,2025-08-09,,,MW_MDF_W1,MW_BULL_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_012,MW_WP,MW_2025_26,md_3,3,2025-08-10,,,MW_TA_W1,MW_MW_W1,1,3,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_013,MW_WP,MW_2025_26,md_3,3,2025-08-10,,,MW_MB_W1,MW_CSUW_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_014,MW_WP,MW_2025_26,md_3,3,2025-08-10,,,MW_ASA_W1,MW_SS_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_015,MW_WP,MW_2025_26,md_3,3,2025-08-23,,,MW_MKA_W1,MW_KNW_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_016,MW_WP,MW_2025_26,md_4,4,2025-08-15,,,MW_KNW_W1,MW_MW_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_017,MW_WP,MW_2025_26,md_4,4,2025-08-16,,,MW_SS_W1,MW_TA_W1,6,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_018,MW_WP,MW_2025_26,md_4,4,2025-08-17,,,MW_MKA_W1,MW_MDF_W1,0,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_019,MW_WP,MW_2025_26,md_4,4,2025-08-17,,,MW_BULL_W1,MW_MB_W1,5,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_020,MW_WP,MW_2025_26,md_4,4,2025-08-17,,,MW_CSUW_W1,MW_ASA_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_021,MW_WP,MW_2025_26,md_5,5,2025-09-06,,,MW_MB_W1,MW_MKA_W1,4,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_022,MW_WP,MW_2025_26,md_5,5,2025-09-06,,,MW_MDF_W1,MW_KNW_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_023,MW_WP,MW_2025_26,md_5,5,2025-09-07,,,MW_MW_W1,MW_SS_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_024,MW_WP,MW_2025_26,md_5,5,2025-09-07,,,MW_TA_W1,MW_CSUW_W1,0,4,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_025,MW_WP,MW_2025_26,md_5,5,2025-09-07,,,MW_ASA_W1,MW_BULL_W1,3,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_026,MW_WP,MW_2025_26,md_6,6,2025-09-13,,,MW_KNW_W1,MW_SS_W1,1,3,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_027,MW_WP,MW_2025_26,md_6,6,2025-10-04,,,MW_MDF_W1,MW_MB_W1,4,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_028,MW_WP,MW_2025_26,md_6,6,2025-10-04,,,MW_MKA_W1,MW_ASA_W1,0,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_029,MW_WP,MW_2025_26,md_6,6,2025-10-05,,,MW_CSUW_W1,MW_MW_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_030,MW_WP,MW_2025_26,md_6,6,2025-10-07,,,MW_BULL_W1,MW_TA_W1,4,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_031,MW_WP,MW_2025_26,md_7,7,2025-10-11,,,MW_MB_W1,MW_KNW_W1,1,5,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_032,MW_WP,MW_2025_26,md_7,7,2025-10-11,,,MW_ASA_W1,MW_MDF_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_033,MW_WP,MW_2025_26,md_7,7,2025-10-12,,,MW_MW_W1,MW_BULL_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_034,MW_WP,MW_2025_26,md_7,7,2025-10-12,,,MW_TA_W1,MW_MKA_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_035,MW_WP,MW_2025_26,md_7,7,2025-10-12,,,MW_SS_W1,MW_CSUW_W1,2,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_036,MW_WP,MW_2025_26,md_8,8,2025-10-15,,,MW_MB_W1,MW_ASA_W1,1,3,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_037,MW_WP,MW_2025_26,md_8,8,2025-10-15,,,MW_MDF_W1,MW_TA_W1,5,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_038,MW_WP,MW_2025_26,md_8,8,2025-10-15,,,MW_MKA_W1,MW_MW_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_039,MW_WP,MW_2025_26,md_8,8,2025-10-15,,,MW_BULL_W1,MW_SS_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_040,MW_WP,MW_2025_26,md_8,8,2025-10-15,,,MW_KNW_W1,MW_CSUW_W1,0,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_041,MW_WP,MW_2025_26,md_9,9,2025-11-02,,,MW_CSUW_W1,MW_BULL_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_042,MW_WP,MW_2025_26,md_9,9,2025-11-02,,,MW_MW_W1,MW_MDF_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_043,MW_WP,MW_2025_26,md_9,9,2025-11-02,,,MW_TA_W1,MW_MB_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_044,MW_WP,MW_2025_26,md_9,9,2025-11-02,,,MW_SS_W1,MW_MKA_W1,7,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_045,MW_WP,MW_2025_26,md_9,9,2025-11-02,,,MW_ASA_W1,MW_KNW_W1,1,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_046,MW_WP,MW_2025_26,md_10,10,2025-11-15,,,MW_TA_W1,MW_ASA_W1,0,3,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_047,MW_WP,MW_2025_26,md_10,10,2025-11-15,,,MW_MW_W1,MW_MB_W1,4,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_048,MW_WP,MW_2025_26,md_10,10,2025-11-15,,,MW_KNW_W1,MW_BULL_W1,0,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_049,MW_WP,MW_2025_26,md_10,10,2025-11-15,,,MW_CSUW_W1,MW_MKA_W1,2,0,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_050,MW_WP,MW_2025_26,md_10,10,2025-11-17,,,MW_SS_W1,MW_MDF_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_051,MW_WP,MW_2025_26,md_11,11,2025-11-21,,,MW_MKA_W1,MW_BULL_W1,0,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_052,MW_WP,MW_2025_26,md_11,11,2025-11-22,,,MW_MDF_W1,MW_CSUW_W1,1,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_053,MW_WP,MW_2025_26,md_11,11,2025-11-22,,,MW_TA_W1,MW_KNW_W1,2,2,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_054,MW_WP,MW_2025_26,md_11,11,2025-11-22,,,MW_ASA_W1,MW_MW_W1,3,1,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
MW_WP_2526_055,MW_WP,MW_2025_26,md_11,11,2025-11-23,,,MW_MB_W1,MW_SS_W1,0,6,played,,fa,,,,confirmed,,,,,,,,,,,,,,,,,
