match_id,team_id,player_name,player_id,shirt_number,position,role,captain,motm,minute_on,minute_off,replaced_player,yellow_card,yellow_red_card,red_card
MW_SL_2627_093,MW_BULL_M1,Dastan Banda,CAF_MW_000592,18,,sub_on,,,88,,Wongani Lungu,,,
MW_SL_2627_093,MW_CU_M1,Winfore Ng'ambi,CAF_MW_000688,26,,sub_on,,,84,,Oriafo Friday Osagie,,,
MW_SL_2627_041,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,6,,sub_on,,,90,,Zebron Kalima,,,
MW_SRFA_2627_079,MW_LBTY_M1,Martin Adam,CAF_MW_000156,,,sub_on,,,87,,Ohmo Kangoma,,,
MW_SRFA_2627_079,MW_BULL_M2,Feston Botoman,CAF_MW_000613,,,sub_on,,,87,,Francis Malikebu,,,
MW_SL_2627_092,MW_SS_M1,Austin Yasin,CAF_MW_000545,,,sub_on,,,66,,Chinsisi Maonga,,,
MW_SL_2627_030,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,25,,sub_on,,,84,,Zebron Kalima,,,
MW_SL_2627_020,MW_SS_M1,Innocent Shema,CAF_MW_000109,4,,unused_sub,,,,,,,,
MW_SL_2627_011,MW_SS_M1,Innocent Shema,CAF_MW_000109,04,,unused_sub,,,,,,,,
MW_SL_2627_003,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,6,,unused_sub,,,,,,,,
MW_SL_2627_086,MW_BULL_M1,Frank Willard,CAF_MW_000585,6,,unused_sub,,,,,,,,
MW_SRFA_2627_087,MW_MS_M1,Chikondi Jere,CAF_MW_000723,13,,unused_sub,,,,,,,,
MW_SRFA_2627_091,MW_MWU_M1,Jack Chitsonga,CAF_MW_000739,,,unused_sub,,,,,,,,
MW_SRFA2_2627_028,MW_LIM_M1,Timothy Banda,CAF_MW_000760,,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_MW_M1,Manda,CAF_MW_001092,2,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_REDL_M1,Suwedi,CAF_MW_000778,15,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_MB_M1,Sambani,CAF_MW_000212,,,unused_sub,,,,,,,,
MW_SL_2627_091,MW_MB_M1,Chisomo Sambani,CAF_MW_000790,,,unused_sub,,,,,,,,
MW_SRFA_2627_096,MW_MWU_M1,Jack Chitsonga,CAF_MW_000739,,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MC_M1,Willard Banda,CAF_MW_000824,4,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_EFC_M1,McDonald,CAF_MW_001103,26,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MV_M1,Patrick Malenguka,CAF_MW_000843,8,,unused_sub,,,,,,,,
MW_CRFA2_2627_020,MW_LOBIYS_M1,Junior Zamandi,CAF_MW_000869,50,,unused_sub,,,,,,,,
MW_NRFA_2627_049,MW_CZU_M1,Emmanuel Mkandawire,CAF_MW_000908,9,,unused_sub,,,,,,,,
MW_SL_2627_082,MW_SS_M1,Christopher Gototo,CAF_MW_000552,,,sub_on,,,61,,Chinsisi Maonga,,,
MW_SL_2627_101,MW_KU_M1,Samson Sakanya,CAF_MW_000604,24,,sub_on,,,76,,Steven Steven,,,
MW_SL_2627_098,MW_SS_M1,Emmanuel Allan,CAF_MW_000547,,,sub_on,,,87,,Andrew Joseph,,,
MW_SL_2627_069,MW_SS_M1,Nickson Mwase,CAF_MW_000434,5,,sub_on,,,81,,Tatenda M'Balaka,,,
MW_BDU14_2627_001,MW_HEBW_M1,Fransis Chiwaya,CAF_MW_000572,,,unused_sub,,,,,,,,
MW_SL_2627_080,MW_SS_M1,Christopher Gototo,CAF_MW_000552,,,sub_on,,,53,,Chinsisi Maonga,,,
MW_TOP8_2627_008,MW_SS_M1,Emmanuel Allan,CAF_MW_000547,,,sub_on,,,78,,Festus Duwe,,,
MW_KU19_2627_030,MW_BULL_U19,Timothy George,CAF_MW_000655,,,unused_sub,,,,,,,,
MW_TOP8_2627_004,MW_SS_M1,Emmanuel Allan,CAF_MW_000547,,,sub_on,,,77,,Tatenda M'Balaka,,,
MW_SL_2627_060,MW_SS_M1,Emmanuel Allan,CAF_MW_000547,,,sub_on,,,67,,Charles Chipala,,,
MW_KU19_2627_030,MW_CCS_MU19,Josephy Chirwa,CAF_MW_000673,,,unused_sub,,,,,,,,
MW_SL_2627_050,MW_SS_M1,Mally Kosongo,CAF_MW_000577,,,sub_on,,,61,,Innocent Mtonga,,,
MW_SRFA_2627_090,MW_EFC_M2,Peter Kasiya,CAF_MW_000634,,,sub_on,,,46,,Rafael Iman,,,
MW_SL_2627_101,MW_BULL_M1,Andrew Jovinala,CAF_MW_000587,21,,sub_on,,,90+5,,Ephraim Kondowe,,,
MW_SRFA_2627_090,MW_BULL_M2,Eustache Baraki,CAF_MW_000618,,,sub_on,,,72,,Charles Kasalanga,,,
MW_SL_2627_039,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,6,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_BULL_M1,Misheck Billiat,CAF_MW_000584,28,,sub_on,,,63,,Peter Banda,,,
MW_SL_2627_093,MW_CU_M1,Jerrings Kayira,CAF_MW_000689,36,,sub_on,,,69,,Augustine Njongoroh,,,
MW_SL_2627_041,MW_SS_M1,Yankho Billiat,CAF_MW_000554,12,,unused_sub,,,,,,,,
MW_SRFA_2627_079,MW_LBTY_M1,Blessings Kambiri,CAF_MW_000707,,,sub_on,,,55,,Boniface Ndamera,1,,
MW_SRFA_2627_079,MW_BULL_M2,Felix Jalasi,CAF_MW_000620,,,sub_on,,,55,,Limbani Manyamba,1,,
MW_SL_2627_092,MW_SS_M1,Charles Chipala,CAF_MW_000032,,,sub_on,,,76,,Andrew Joseph,,,
MW_SL_2627_030,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,6,,unused_sub,,,,,,,,
MW_SL_2627_020,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,25,,unused_sub,,,,,,,,
MW_SL_2627_011,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,25,,unused_sub,,,,,,,,
MW_SL_2627_003,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,25,,unused_sub,,,,,,,,
MW_SL_2627_086,MW_BULL_M1,Yankho Singo,CAF_MW_000493,17,,sub_on,,,76,,Henry Chiwaya,,,
MW_SRFA_2627_087,MW_MS_M1,Medson Dozola,CAF_MW_000171,12,,sub_on,,,62,,Jimmy Banda,,,
MW_SRFA_2627_091,MW_MWU_M1,Owen Juma,CAF_MW_000740,,,unused_sub,,,,,,,,
MW_SRFA2_2627_028,MW_LIM_M1,Aaron Banda,CAF_MW_000761,,,sub_on,,,42,,Maxwell Kamanga,,,
MW_TOP8_2627_011,MW_MW_M1,Ng'ambi,CAF_MW_001093,14,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_REDL_M1,Machira,CAF_MW_000779,7,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_MB_M1,Mughogho,CAF_MW_000799,,,unused_sub,,,,,,,,
MW_SL_2627_091,MW_MB_M1,Lovemore Jere,CAF_MW_000806,,,unused_sub,,,,,,,,
MW_SRFA_2627_096,MW_MWU_M1,Emmanuel Mthepheya,CAF_MW_000729,,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MC_M1,Gerald Banda,CAF_MW_000825,19,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_EFC_M1,Sholigah Stambuli,CAF_MW_000222,9,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MV_M1,Austin Gerald,CAF_MW_000844,25,,unused_sub,,,,,,,,
MW_CRFA2_2627_020,MW_LOBIYS_M1,Bornface Gama,CAF_MW_000870,3,,unused_sub,,,,,,,,
MW_NRFA_2627_049,MW_CZU_M1,Charles Deya,CAF_MW_000909,10,,unused_sub,,,,,,,,
MW_SL_2627_082,MW_SS_M1,Eric Astigah,CAF_MW_000541,,,sub_on,,,90,,Andrew Joseph,,,
MW_SL_2627_101,MW_KU_M1,Gracian Kazembe,CAF_MW_000605,,,unused_sub,,,,,,,,
MW_SL_2627_098,MW_SS_M1,Felix Dumakude,CAF_MW_000548,,,sub_on,,,87,,,,,
MW_SL_2627_069,MW_SS_M1,Levison Maganizo,CAF_MW_000543,46,,sub_on,,,43,,Lasuli Jali,,,
MW_BDU14_2627_001,MW_HEBW_M1,Clement Majawa,CAF_MW_000573,,,unused_sub,,,,,,,,
MW_SL_2627_080,MW_SS_M1,Eric Astigah,CAF_MW_000541,,,sub_on,,,89,,Yankho Billiat,,,
MW_TOP8_2627_008,MW_SS_M1,Christopher Gototo,CAF_MW_000552,,,sub_on,,,78,,Zebron Kalima,,,
MW_KU19_2627_030,MW_BULL_U19,Willy Demakube,CAF_MW_000656,,,unused_sub,,,,,,,,
MW_TOP8_2627_004,MW_SS_M1,Lameck Gamphani,CAF_MW_000544,,,sub_on,,,77,,Zebron Kalima,,,
MW_SL_2627_060,MW_SS_M1,Precious Kapunda,CAF_MW_000546,,,sub_on,,,84,,Lumbani Nyondo,,,
MW_KU19_2627_030,MW_CCS_MU19,Felix Chibwana,CAF_MW_000674,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_BULL_M1,Kondwani Tebulo,CAF_MW_000586,52,,sub_on,,,88,,Clever Kalambo,,,
MW_SL_2627_050,MW_SS_M1,Yankho Billiat,CAF_MW_000554,,,sub_on,,,74,,Christopher Gototo,,,
MW_SRFA_2627_090,MW_EFC_M2,Frank Tembo,CAF_MW_000635,,,sub_on,,,73,,Hastings Masinda,,,
MW_SL_2627_101,MW_BULL_M1,Maclean Mwale,CAF_MW_000588,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_BULL_M2,Limbitso Chimanjamanja,CAF_MW_000363,,,sub_on,,,46,,Verson Mudu,1,,
MW_SL_2627_093,MW_CU_M1,Vitumbiko Katuya,CAF_MW_000690,19,,sub_on,,,46,,Chancy Kaonga,,,
MW_SL_2627_041,MW_SS_M1,Lasuli Jali,CAF_MW_000334,8,,unused_sub,,,,,,,,
MW_SL_2627_039,MW_SS_M1,Dan Sandukira,CAF_MW_000553,20,,sub_on,,,46,,Innocent Shema,,,
MW_SRFA_2627_079,MW_LBTY_M1,Maxwell Makopa,CAF_MW_000708,,,unused_sub,,,,,,,,
MW_SRFA_2627_079,MW_BULL_M2,Limbitso Chimanjamanja,CAF_MW_000363,,,sub_on,,,72,,Kondwani Chaula,,,
MW_SL_2627_092,MW_SS_M1,Eric Astigah,CAF_MW_000541,,,sub_on,,,90+4,,Yankho Billiat,,,
MW_SL_2627_030,MW_SS_M1,Dan Sandukira,CAF_MW_000553,20,,sub_on,,,63,,Lumbani Nyondo,,,
MW_SL_2627_020,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,6,,unused_sub,,,,,,,,
MW_SL_2627_011,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,6,,sub_on,,,80,,Dan Sandukira,,,
MW_SL_2627_003,MW_SS_M1,Uchizi Vunga,CAF_MW_000575,22,,sub_on,,,70,,Andrew Joseph,,,
MW_SL_2627_086,MW_BULL_M1,Madalitso Safuli,CAF_MW_000590,12,,sub_on,,,65,,Wongani Lungu,,,
MW_SRFA_2627_087,MW_MS_M1,Grecious Nsona,CAF_MW_000724,8,,sub_on,,,62,,,,,
MW_SRFA_2627_091,MW_MWU_M1,Brian Msowoya,CAF_MW_000741,,,unused_sub,,,,,,,,
MW_SRFA2_2627_028,MW_LIM_M1,Manuel Banda,CAF_MW_000762,,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_MW_M1,Kudonto Jnr,CAF_MW_001094,6,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_REDL_M1,Makalani,CAF_MW_000780,4,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_MB_M1,Chinula,CAF_MW_000802,,,unused_sub,,,,,,,,
MW_SL_2627_091,MW_MB_M1,Light James,CAF_MW_000805,,,sub_on,,,51,,Lesman Singini,,,
MW_SRFA_2627_096,MW_MWU_M1,Tatu Fole,CAF_MW_000731,,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MC_M1,Tiyamike Phiri,CAF_MW_000826,23,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_EFC_M1,Charles Mafaiti,CAF_MW_000033,21,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MV_M1,James Ching'amba,CAF_MW_000845,18,,sub_on,,,25,46,Kumbukani Bufote,,,
MW_CRFA2_2627_020,MW_LOBIYS_M1,Chiponde Bekie,CAF_MW_000871,6,,unused_sub,,,,,,,,
MW_NRFA_2627_049,MW_CZU_M1,Harry Barton,CAF_MW_000910,11,,unused_sub,,,,,,,,
MW_SL_2627_101,MW_KU_M1,Chimwemwe Myombe,CAF_MW_000606,,,unused_sub,,,,,,,,
MW_SL_2627_098,MW_SS_M1,Charles Thom,CAF_MW_000549,,,unused_sub,,,,,,,,
MW_SL_2627_069,MW_SS_M1,Lameck Gamphani,CAF_MW_000544,77,,sub_on,,,71,,Ernest Petro,,,
MW_BDU14_2627_001,MW_HEBW_M1,Hasan Shaib,CAF_MW_000559,,,sub_on,,,21,,Cosmas Mdoka,,,
MW_SL_2627_080,MW_SS_M1,Precious Kapunda,CAF_MW_000546,,,sub_on,,,89,,Zebron Kalima,,,
MW_TOP8_2627_008,MW_SS_M1,George Chikooka,CAF_MW_000459,,GK,unused_sub,,,,,,,,
MW_KU19_2627_030,MW_BULL_U19,Charles Chalaka,CAF_MW_000657,,,unused_sub,,,,,,,,
MW_TOP8_2627_004,MW_SS_M1,Lasuli Jali,CAF_MW_000334,,,sub_on,,,80,,Festus Duwe,,,
MW_SL_2627_060,MW_SS_M1,Austin Yasin,CAF_MW_000545,,,sub_on,,,84,,Zebron Kalima,,,
MW_KU19_2627_030,MW_CCS_MU19,Timothy Piyasi,CAF_MW_000675,,,unused_sub,,,,,,,,
MW_SL_2627_050,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,,,sub_on,,,77,,Zebron Kalima,,,
MW_SRFA_2627_090,MW_EFC_M2,Kenneth Mwale,CAF_MW_000257,,,sub_on,,,46,,Dalisoul Yawanda,,,
MW_SL_2627_101,MW_BULL_M1,Aaron Chilipa,CAF_MW_000589,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_BULL_M2,Rashid Nicks,CAF_MW_000619,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_BULL_M1,Maxwell Phodo,CAF_MW_000167,20,,sub_on,,,55,,Ephraim Kondowe,,,
MW_SL_2627_093,MW_CU_M1,Temitope Ojeyinka Ebenezer,CAF_MW_000691,,,unused_sub,,,,,,,,
MW_SL_2627_041,MW_SS_M1,Chinsisi Maonga,CAF_MW_000043,7,,sub_on,,,73,,Festus Duwe,,,
MW_SL_2627_039,MW_SS_M1,Uchizi Vunga,CAF_MW_000575,22,,sub_on,,,46,,Lameck Gamphani,,,
MW_SRFA_2627_079,MW_LBTY_M1,John Dyson,CAF_MW_000709,,,unused_sub,,,,,,,,
MW_SRFA_2627_079,MW_BULL_M2,Ganizani Banda,CAF_MW_000610,,,unused_sub,,,,,,,,
MW_SL_2627_092,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,,,sub_on,,,90+4,,Zebron Kalima,,,
MW_SL_2627_030,MW_SS_M1,Uchizi Vunga,CAF_MW_000575,22,,sub_on,,,71,,Lameck Gamphani,,,
MW_SL_2627_020,MW_SS_M1,Uchizi Vunga,CAF_MW_000575,22,,sub_on,,,46,,Zebron Kalima,,,
MW_SL_2627_011,MW_SS_M1,Uchizi Vunga,CAF_MW_000575,22,,sub_on,,,60,,Zebron Kalima,,,
MW_SL_2627_003,MW_SS_M1,Christopher Gototo,CAF_MW_000552,47,,sub_on,,,70,,Zebron Kalima,,,
MW_SL_2627_086,MW_BULL_M1,Misheck Billiat,CAF_MW_000584,28,,unused_sub,,,,,,,,
MW_SRFA_2627_087,MW_MS_M1,Fred Fundi,CAF_MW_000725,5,,unused_sub,,,,,,,,
MW_SRFA_2627_091,MW_MWU_M1,Gladson Kapalamula,CAF_MW_000742,,,unused_sub,,,,,,,,
MW_SRFA2_2627_028,MW_LIM_M1,Hope Sembeleka,CAF_MW_000763,,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_MW_M1,Adam Wallace,CAF_MW_000328,19,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_REDL_M1,Chinong'one,CAF_MW_000781,28,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_MB_M1,Malema,CAF_MW_000803,,,unused_sub,,,,,,,,
MW_SL_2627_091,MW_MB_M1,Clifford Chimlambe,CAF_MW_000808,,,unused_sub,,,,,,,,
MW_SRFA_2627_096,MW_MWU_M1,Macmillan Mwale,CAF_MW_000735,,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MC_M1,Frank Nkhata,CAF_MW_000827,22,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_EFC_M1,Simbi,CAF_MW_001104,5,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MV_M1,Sherif Watch,CAF_MW_000846,11,,sub_on,,,56,71,Centala Maliseni,,,
MW_NRFA_2627_049,MW_CZU_M1,Francis Phiri,CAF_MW_000911,20,,unused_sub,,,,,,,,
MW_SL_2627_080,MW_SS_M1,Christopher Mikuwa,CAF_MW_000555,,,unused_sub,,,,,,,,
MW_SL_2627_098,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,,,unused_sub,,,,,,,,
MW_SL_2627_069,MW_SS_M1,Chinsisi Maonga,CAF_MW_000043,7,,unused_sub,,,,,,,,
MW_BDU14_2627_001,MW_HEBW_M1,Davei Million,CAF_MW_000574,,,unused_sub,,,,,,,,
MW_SL_2627_101,MW_KU_M1,Raphael Nkhoma,CAF_MW_000607,,,unused_sub,,,,,,,,
MW_TOP8_2627_008,MW_SS_M1,Nickson Mwase,CAF_MW_000434,,,unused_sub,,,,,,,,
MW_TOP8_2627_004,MW_SS_M1,George Chikooka,CAF_MW_000459,,GK,unused_sub,,,,,,,,
MW_SL_2627_060,MW_SS_M1,Charles Thom,CAF_MW_000549,,,unused_sub,,,,,,,,
MW_KU19_2627_030,MW_BULL_U19,Emmanuel Kaswaswa,CAF_MW_000658,,,unused_sub,,,,,,,,
MW_SL_2627_050,MW_SS_M1,Charles Thom,CAF_MW_000549,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_EFC_M2,Jacob Banda,CAF_MW_000636,,,unused_sub,,,,,,,,
MW_SL_2627_101,MW_BULL_M1,Madalitso Safuli,CAF_MW_000590,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_BULL_M2,Felix Jalasi,CAF_MW_000620,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_BULL_M1,Maclean Mwale,CAF_MW_000588,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_CU_M1,Tuntufye Mwakifwamba,CAF_MW_000692,,,unused_sub,,,,,,,,
MW_SL_2627_041,MW_SS_M1,Lameck Gamphani,CAF_MW_000544,77,,unused_sub,,,,,,,,
MW_SL_2627_039,MW_SS_M1,Chinsisi Maonga,CAF_MW_000043,7,,unused_sub,,,,,,,,
MW_SRFA_2627_079,MW_LBTY_M1,Brave Zimba,CAF_MW_000710,,,unused_sub,,,,,,,,
MW_SRFA_2627_079,MW_BULL_M2,Rashid Nicks,CAF_MW_000619,,,unused_sub,,,,,,,,
MW_SL_2627_092,MW_SS_M1,Christopher Mikuwa,CAF_MW_000555,,,unused_sub,,,,,,,,
MW_SL_2627_030,MW_SS_M1,Precious Kapunda,CAF_MW_000546,38,,unused_sub,,,,,,,,
MW_SL_2627_020,MW_SS_M1,Lasuli Jali,CAF_MW_000334,8,,unused_sub,,,,,,,,
MW_SL_2627_011,MW_SS_M1,Lasuli Jali,CAF_MW_000334,8,,sub_on,,,85,,Festus Duwe,,,
MW_SL_2627_003,MW_SS_M1,Lameck Gamphani,CAF_MW_000544,77,,sub_on,,,80,,Festus Duwe,,,
MW_SL_2627_086,MW_BULL_M1,George Chaomba,CAF_MW_000081,22,,sub_on,,,46,,Peter Banda,,,
MW_SRFA_2627_087,MW_MS_M1,Mayamiko Banda,CAF_MW_000726,6,,sub_on,,,76,,Frank London,,,
MW_SRFA_2627_091,MW_MWU_M1,John Marino,CAF_MW_000743,,,unused_sub,,,,,,,,
MW_SRFA2_2627_028,MW_LIM_M1,Ekali Chingwalu,CAF_MW_000764,,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_MW_M1,Isaac Kaliati,CAF_MW_000110,17,,sub_on,,,46,,Nahipa,,,
MW_SL_2627_099,MW_REDL_M1,Sherif,CAF_MW_000782,20,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_MB_M1,Aubrey Khumbula,CAF_MW_000804,,,sub_on,,,23,59,Redson Nkhoma,,,
MW_SL_2627_091,MW_MB_M1,Nadrick Nyirenda,CAF_MW_000793,,,sub_on,,,51,,Brown Magaga,,,
MW_CRFA_2627_018,MW_MC_M1,Davie Saka,CAF_MW_000828,27,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_EFC_M1,G. Chunga,CAF_MW_001105,27,,unused_sub,,,,,,,,
MW_CRFA_2627_018,MW_MV_M1,Watson Chidzala,CAF_MW_000847,24,,unused_sub,,,,,,,,
MW_NRFA_2627_049,MW_CZU_M1,Jordan Chirwa,CAF_MW_000912,66,,unused_sub,,,,,,,,
MW_SL_2627_080,MW_SS_M1,Tatenda M'Balaka,CAF_MW_000542,,,unused_sub,,,,,,,,
MW_SL_2627_098,MW_SS_M1,Innocent Smart,CAF_MW_000551,,,unused_sub,,,,,,,,
MW_SL_2627_069,MW_SS_M1,Emmanuel Allan,CAF_MW_000547,29,,unused_sub,,,,,,,,
MW_SL_2627_101,MW_KU_M1,Anthony Mwalilino,CAF_MW_000608,,,unused_sub,,,,,,,,
MW_TOP8_2627_008,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,,,unused_sub,,,,,,,,
MW_TOP8_2627_004,MW_SS_M1,Dan Sandukira,CAF_MW_000553,,,unused_sub,,,,,,,,
MW_SL_2627_060,MW_SS_M1,Chikondi Likambale,CAF_MW_000576,,,unused_sub,,,,,,,,
MW_KU19_2627_030,MW_BULL_U19,Blessings Masamba,CAF_MW_000659,,,unused_sub,,,,,,,,
MW_SL_2627_050,MW_SS_M1,Lasuli Jali,CAF_MW_000334,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_EFC_M2,Arthur Chindaya,CAF_MW_000637,,,unused_sub,,,,,,,,
MW_SL_2627_101,MW_BULL_M1,Peter Banda,CAF_MW_000402,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_BULL_M2,Yankho Phiri,CAF_MW_000621,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_BULL_M1,Edward Thengo,CAF_MW_000676,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_CU_M1,Suzgo Mwakasinga,CAF_MW_000693,,,unused_sub,,,,,,,,
MW_SL_2627_041,MW_SS_M1,Christopher Gototo,CAF_MW_000552,47,,unused_sub,,,,,,,,
MW_SL_2627_039,MW_SS_M1,Lasuli Jali,CAF_MW_000334,8,,unused_sub,,,,,,,,
MW_SRFA_2627_079,MW_LBTY_M1,Rabson Elliott,CAF_MW_000711,,,unused_sub,,,,,,,,
MW_SRFA_2627_079,MW_BULL_M2,Eustache Baraki,CAF_MW_000618,,,unused_sub,,,,,,,,
MW_SL_2627_092,MW_SS_M1,Precious Kapunda,CAF_MW_000546,,,unused_sub,,,,,,,,
MW_SL_2627_030,MW_SS_M1,Chinsisi Maonga,CAF_MW_000043,7,,unused_sub,,,,,,,,
MW_SL_2627_020,MW_SS_M1,Charles Chipala,CAF_MW_000032,80,,sub_on,,,72,,Dan Sandukira,,,
MW_SL_2627_011,MW_SS_M1,Lameck Gamphani,CAF_MW_000544,77,,sub_on,,,80,,Chinsisi Maonga,,,
MW_SL_2627_003,MW_SS_M1,Eric Astigah,CAF_MW_000541,23,,sub_on,,,64,,Chinsisi Maonga,,,
MW_SL_2627_086,MW_BULL_M1,Dastan Banda,CAF_MW_000592,18,,sub_on,,,65,,Ephraim Kondowe,,,
MW_SRFA_2627_087,MW_MS_M1,Kondwani Tuwadya,CAF_MW_000727,9,,sub_on,,,46,,Comfort Fukizi,,,
MW_SRFA_2627_091,MW_MWU_M1,Pemphero Friday,CAF_MW_000744,,,sub_on,,,61,,Yankho Mafuta,,,
MW_SRFA2_2627_028,MW_LIM_M1,Micheal Kamanga,CAF_MW_000765,,,sub_on,,,51,,Emmanuel Banda,,,
MW_TOP8_2627_011,MW_MW_M1,Lameck Mithi,CAF_MW_000134,21,,sub_on,,,46,,Clement Nyondo,,,
MW_SL_2627_099,MW_REDL_M1,Chihoma,CAF_MW_000783,12,,unused_sub,,,,,,,,
MW_SL_2627_099,MW_MB_M1,Light James,CAF_MW_000805,,,sub_on,,,59,,Aubrey Khumbula,,,
MW_SL_2627_091,MW_MB_M1,Lucky Mkandawire,CAF_MW_000143,,,sub_on,,,51,,Redson Nkhoma,1,,
MW_CRFA_2627_018,MW_MC_M1,Wonderful Phiri,CAF_MW_000829,8,,unused_sub,,,,,,,,
MW_TOP8_2627_011,MW_EFC_M1,Levison Mnyenyembe,CAF_MW_000142,98,,sub_on,,,68,,Nyirenda,,,
MW_CRFA_2627_018,MW_MV_M1,Ausward Munthali,CAF_MW_000848,2,,unused_sub,,,,,,,,
MW_NRFA_2627_049,MW_CZU_M1,Daniel Scuka,CAF_MW_000913,80,,unused_sub,,,,,,,,
MW_SL_2627_080,MW_SS_M1,Lameck Gamphani,CAF_MW_000544,,,unused_sub,,,,,,,,
MW_SL_2627_098,MW_SS_M1,Christopher Gototo,CAF_MW_000552,,,unused_sub,,,,,,,,
MW_SL_2627_069,MW_SS_M1,Austin Yasin,CAF_MW_000545,86,,unused_sub,,,,,,,,
MW_SL_2627_101,MW_KU_M1,Thomson Khunga,CAF_MW_000609,,,unused_sub,,,,,,,,
MW_TOP8_2627_008,MW_SS_M1,Austin Yasin,CAF_MW_000545,,,unused_sub,,,,,,,,
MW_TOP8_2627_004,MW_SS_M1,Innocent Mtonga,CAF_MW_000550,,,unused_sub,,,,,,,,
MW_SL_2627_060,MW_SS_M1,Chinsisi Maonga,CAF_MW_000043,,,unused_sub,,,,,,,,
MW_SL_2627_050,MW_SS_M1,Precious Kapunda,CAF_MW_000546,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_EFC_M2,Tamandani Damiano,CAF_MW_000638,,,unused_sub,,,,,,,,
MW_SL_2627_101,MW_BULL_M1,Sean McBrams,CAF_MW_000591,,,unused_sub,,,,,,,,
MW_SRFA_2627_090,MW_BULL_M2,Kondwani Chaula,CAF_MW_000362,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_BULL_M1,Frank Willard,CAF_MW_000585,,,unused_sub,,,,,,,,
MW_SL_2627_093,MW_CU_M1,Tuntufye Mwalilino,CAF_MW_000694,,,unused_sub,,,,,,,,
MW_SL_2627_041,MW_SS_M1,Emmanuel Allan,CAF_MW_000547,29,,unused_sub,,,,,,,,
MW_SL_2627_039,MW_SS_M1,Charles Chipala,CAF_MW_000032,80,,sub_on,,,65,,Andrew Joseph,,,
MW_SRFA_2627_079,MW_BULL_M2,Charles Kasalanga,CAF_MW_000616,,,unused_sub,,,,,,,,
MW_SL_2627_092,MW_SS_M1,Christopher Gototo,CAF_MW_000552,,,unused_sub,,,,,,,,
MW_SL_2627_030,MW_SS_M1,Lasuli Jali,CAF_MW_000334,8,,sub_on,,,84,,Festus Duwe,,,
